,EmployeeNumber,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,YearlyIncome
1163,342,37.0,Travel_Frequently,504.0,Research & Development,10.0,3.0,Medical,1.0,1.0,Male,61.0,3.0,3.0,Manufacturing Director,3.0,Divorced,10048.0,22573.0,6.0,Y,No,11.0,3.0,2.0,80.0,2.0,17.0,5.0,3.0,1.0,0.0,0.0,0.0,Yes,120576.0
1164,1478,34.0,Travel_Rarely,1326.0,Sales,3.0,3.0,Other,1.0,4.0,Male,81.0,1.0,2.0,Sales Executive,1.0,Single,4759.0,15891.0,3.0,Y,No,18.0,3.0,4.0,80.0,0.0,15.0,2.0,3.0,13.0,9.0,3.0,12.0,No,57108.0
1165,72,26.0,Travel_Rarely,1443.0,Sales,23.0,3.0,Marketing,1.0,3.0,Female,47.0,2.0,2.0,Sales Executive,4.0,Married,4157.0,21436.0,7.0,Y,Yes,19.0,3.0,3.0,80.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,No,49884.0
1166,1997,38.0,Travel_Frequently,508.0,Research & Development,6.0,4.0,Life Sciences,1.0,1.0,Male,72.0,2.0,2.0,Manufacturing Director,3.0,Married,5321.0,14284.0,2.0,Y,No,11.0,3.0,4.0,80.0,1.0,10.0,1.0,3.0,8.0,3.0,7.0,7.0,No,63852.0
1167,861,30.0,Travel_Frequently,1012.0,Research & Development,5.0,4.0,Life Sciences,1.0,2.0,Male,75.0,2.0,1.0,Research Scientist,4.0,Divorced,3761.0,2373.0,9.0,Y,No,12.0,3.0,2.0,80.0,1.0,10.0,3.0,2.0,5.0,4.0,0.0,3.0,No,45132.0
1168,659,42.0,Travel_Rarely,622.0,Research & Development,2.0,4.0,Life Sciences,1.0,3.0,Female,81.0,3.0,2.0,Healthcare Representative,4.0,Married,4089.0,5718.0,1.0,Y,No,13.0,3.0,2.0,80.0,2.0,10.0,4.0,3.0,10.0,2.0,2.0,2.0,No,49068.0
1169,1648,27.0,Travel_Frequently,591.0,Research & Development,2.0,3.0,Medical,1.0,4.0,Male,87.0,3.0,1.0,Research Scientist,4.0,Single,2580.0,6297.0,2.0,Y,No,13.0,3.0,3.0,80.0,0.0,6.0,0.0,2.0,4.0,2.0,1.0,2.0,No,30960.0
1170,1681,33.0,Non-Travel,530.0,Sales,16.0,3.0,Life Sciences,1.0,3.0,Female,36.0,3.0,2.0,Sales Executive,4.0,Divorced,5368.0,16130.0,1.0,Y,Yes,25.0,4.0,3.0,80.0,1.0,7.0,2.0,3.0,6.0,5.0,1.0,2.0,No,64416.0
1171,46,43.0,Travel_Rarely,1273.0,Research & Development,2.0,2.0,Medical,1.0,4.0,Female,72.0,4.0,1.0,Research Scientist,3.0,Divorced,2645.0,21923.0,1.0,Y,No,12.0,3.0,4.0,80.0,2.0,6.0,3.0,2.0,5.0,3.0,1.0,4.0,No,31740.0
1172,655,27.0,Travel_Rarely,798.0,Research & Development,6.0,4.0,Medical,1.0,1.0,Female,66.0,2.0,1.0,Research Scientist,3.0,Divorced,2187.0,5013.0,0.0,Y,No,12.0,3.0,3.0,80.0,2.0,6.0,5.0,2.0,5.0,3.0,0.0,3.0,No,26244.0
1173,2020,44.0,Travel_Rarely,1037.0,Research & Development,1.0,3.0,Medical,1.0,2.0,Male,42.0,3.0,1.0,Research Scientist,4.0,Single,2436.0,13422.0,6.0,Y,Yes,12.0,3.0,3.0,80.0,0.0,6.0,2.0,3.0,4.0,3.0,1.0,2.0,No,29232.0
1174,1545,33.0,Travel_Rarely,575.0,Research & Development,25.0,3.0,Life Sciences,1.0,4.0,Male,44.0,2.0,2.0,Manufacturing Director,2.0,Single,4320.0,24152.0,1.0,Y,No,13.0,3.0,4.0,80.0,0.0,5.0,2.0,3.0,5.0,3.0,0.0,2.0,No,51840.0
1175,60,34.0,Non-Travel,1065.0,Sales,23.0,4.0,Marketing,1.0,2.0,Male,72.0,3.0,2.0,Sales Executive,3.0,Single,4568.0,10034.0,0.0,Y,No,20.0,4.0,3.0,80.0,0.0,10.0,2.0,3.0,9.0,5.0,8.0,7.0,No,54816.0
1176,1582,38.0,Travel_Rarely,1245.0,Sales,14.0,3.0,Life Sciences,1.0,3.0,Male,80.0,3.0,2.0,Sales Executive,2.0,Married,9924.0,12355.0,0.0,Y,No,11.0,3.0,4.0,80.0,1.0,10.0,3.0,3.0,9.0,8.0,7.0,7.0,No,119088.0
1177,1577,34.0,Travel_Rarely,479.0,Research & Development,7.0,4.0,Medical,1.0,1.0,Male,35.0,3.0,1.0,Research Scientist,4.0,Single,2972.0,22061.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,No,35664.0
1178,1060,38.0,Travel_Frequently,1186.0,Research & Development,3.0,4.0,Other,1.0,3.0,Male,44.0,3.0,1.0,Research Scientist,3.0,Married,2821.0,2997.0,3.0,Y,No,16.0,3.0,1.0,80.0,1.0,8.0,2.0,3.0,2.0,2.0,2.0,2.0,No,33852.0
1179,391,37.0,Travel_Rarely,1372.0,Research & Development,1.0,3.0,Life Sciences,1.0,4.0,Female,42.0,3.0,1.0,Research Scientist,4.0,Single,2115.0,15881.0,1.0,Y,No,12.0,3.0,2.0,80.0,0.0,17.0,3.0,3.0,17.0,12.0,5.0,7.0,No,25380.0
1180,1165,29.0,Travel_Rarely,408.0,Sales,23.0,1.0,Life Sciences,1.0,4.0,Female,45.0,2.0,3.0,Sales Executive,1.0,Married,7336.0,11162.0,1.0,Y,No,13.0,3.0,1.0,80.0,1.0,11.0,3.0,1.0,11.0,8.0,3.0,10.0,Yes,88032.0
1181,590,34.0,Travel_Frequently,988.0,Human Resources,23.0,3.0,Human Resources,1.0,2.0,Female,43.0,3.0,3.0,Human Resources,1.0,Divorced,9950.0,11533.0,9.0,Y,Yes,15.0,3.0,3.0,80.0,3.0,11.0,2.0,3.0,3.0,2.0,0.0,2.0,Yes,119400.0
1182,1642,44.0,Travel_Frequently,602.0,Human Resources,1.0,5.0,Human Resources,1.0,1.0,Male,37.0,3.0,2.0,Human Resources,4.0,Married,5743.0,10503.0,4.0,Y,Yes,11.0,3.0,3.0,80.0,0.0,14.0,3.0,3.0,10.0,7.0,0.0,2.0,No,68916.0
1183,1860,42.0,Travel_Rarely,1142.0,Research & Development,8.0,3.0,Life Sciences,1.0,4.0,Male,81.0,3.0,1.0,Laboratory Technician,3.0,Single,3968.0,13624.0,4.0,Y,No,13.0,3.0,4.0,80.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,No,47616.0
1184,1625,47.0,Travel_Rarely,1176.0,Human Resources,26.0,4.0,Life Sciences,1.0,4.0,Female,98.0,3.0,5.0,Manager,3.0,Married,19658.0,5220.0,3.0,Y,No,11.0,3.0,3.0,80.0,1.0,27.0,2.0,3.0,5.0,2.0,1.0,0.0,No,235896.0
1185,1764,32.0,Non-Travel,953.0,Research & Development,5.0,4.0,Technical Degree,1.0,2.0,Male,65.0,3.0,1.0,Research Scientist,2.0,Single,2718.0,17674.0,2.0,Y,No,14.0,3.0,2.0,80.0,0.0,12.0,3.0,3.0,7.0,7.0,0.0,7.0,No,32616.0
1186,1787,37.0,Travel_Rarely,589.0,Sales,9.0,2.0,Marketing,1.0,2.0,Male,46.0,2.0,2.0,Sales Executive,2.0,Married,4189.0,8800.0,1.0,Y,No,14.0,3.0,1.0,80.0,2.0,5.0,2.0,3.0,5.0,2.0,0.0,3.0,No,50268.0
1187,2013,32.0,Travel_Rarely,234.0,Sales,1.0,4.0,Medical,1.0,2.0,Male,68.0,2.0,1.0,Sales Representative,2.0,Married,2269.0,18024.0,0.0,Y,No,14.0,3.0,2.0,80.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,No,27228.0
1188,45,24.0,Travel_Rarely,813.0,Research & Development,1.0,3.0,Medical,1.0,2.0,Male,61.0,3.0,1.0,Research Scientist,4.0,Married,2293.0,3020.0,2.0,Y,Yes,16.0,3.0,1.0,80.0,1.0,6.0,2.0,2.0,2.0,0.0,2.0,0.0,Yes,27516.0
1189,1818,26.0,Travel_Rarely,920.0,Human Resources,20.0,2.0,Medical,1.0,4.0,Female,69.0,3.0,1.0,Human Resources,2.0,Married,2148.0,6889.0,0.0,Y,Yes,11.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,5.0,1.0,1.0,4.0,Yes,25776.0
1190,1659,36.0,Travel_Rarely,311.0,Research & Development,7.0,3.0,Life Sciences,1.0,1.0,Male,77.0,3.0,1.0,Laboratory Technician,2.0,Single,2013.0,10950.0,2.0,Y,No,11.0,3.0,3.0,80.0,0.0,15.0,4.0,3.0,4.0,3.0,1.0,3.0,No,24156.0
1191,2054,29.0,Travel_Rarely,468.0,Research & Development,28.0,4.0,Medical,1.0,4.0,Female,73.0,2.0,1.0,Research Scientist,1.0,Single,3785.0,8489.0,1.0,Y,No,14.0,3.0,2.0,80.0,0.0,5.0,3.0,1.0,5.0,4.0,0.0,4.0,No,45420.0
1192,517,42.0,Travel_Rarely,201.0,Research & Development,1.0,4.0,Life Sciences,1.0,2.0,Female,95.0,3.0,1.0,Laboratory Technician,1.0,Divorced,2576.0,20490.0,3.0,Y,No,16.0,3.0,2.0,80.0,1.0,8.0,5.0,3.0,5.0,2.0,1.0,2.0,No,30912.0
1193,1842,31.0,Travel_Rarely,359.0,Human Resources,18.0,5.0,Human Resources,1.0,4.0,Male,89.0,4.0,1.0,Human Resources,1.0,Married,2956.0,21495.0,0.0,Y,No,17.0,3.0,3.0,80.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,Yes,35472.0
1194,28,34.0,Travel_Rarely,419.0,Research & Development,7.0,4.0,Life Sciences,1.0,1.0,Female,53.0,3.0,3.0,Research Director,2.0,Single,11994.0,21293.0,0.0,Y,No,11.0,3.0,3.0,80.0,0.0,13.0,4.0,3.0,12.0,6.0,2.0,11.0,No,143928.0
1195,2012,40.0,Travel_Rarely,543.0,Research & Development,1.0,4.0,Life Sciences,1.0,1.0,Male,83.0,3.0,1.0,Laboratory Technician,4.0,Married,2406.0,4060.0,8.0,Y,No,19.0,3.0,3.0,80.0,2.0,8.0,3.0,2.0,1.0,0.0,0.0,0.0,No,28872.0
1196,1982,23.0,Travel_Rarely,571.0,Research & Development,12.0,2.0,Other,1.0,4.0,Male,78.0,3.0,1.0,Laboratory Technician,4.0,Single,2647.0,13672.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,5.0,6.0,4.0,5.0,2.0,1.0,4.0,No,31764.0
1197,1016,20.0,Travel_Rarely,1097.0,Research & Development,11.0,3.0,Medical,1.0,4.0,Female,98.0,2.0,1.0,Research Scientist,1.0,Single,2600.0,18275.0,1.0,Y,Yes,15.0,3.0,1.0,80.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Yes,31200.0
1198,502,34.0,Non-Travel,1362.0,Sales,19.0,3.0,Marketing,1.0,1.0,Male,67.0,4.0,2.0,Sales Executive,4.0,Single,5304.0,4652.0,8.0,Y,Yes,13.0,3.0,2.0,80.0,0.0,9.0,3.0,2.0,5.0,2.0,0.0,4.0,Yes,63648.0
1199,491,50.0,Travel_Rarely,1046.0,Research & Development,10.0,3.0,Technical Degree,1.0,4.0,Male,100.0,2.0,3.0,Healthcare Representative,4.0,Single,10496.0,2755.0,6.0,Y,No,15.0,3.0,4.0,80.0,0.0,20.0,2.0,3.0,4.0,3.0,1.0,3.0,No,125952.0
1200,79,38.0,Travel_Frequently,653.0,Research & Development,29.0,5.0,Life Sciences,1.0,4.0,Female,50.0,3.0,2.0,Laboratory Technician,4.0,Single,2406.0,5456.0,1.0,Y,No,11.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,10.0,3.0,9.0,9.0,No,28872.0
1201,896,29.0,Travel_Rarely,341.0,Sales,1.0,3.0,Medical,1.0,2.0,Female,48.0,2.0,1.0,Sales Representative,3.0,Divorced,2800.0,23522.0,6.0,Y,Yes,19.0,3.0,3.0,80.0,3.0,5.0,3.0,3.0,3.0,2.0,0.0,2.0,Yes,33600.0
1202,349,29.0,Travel_Rarely,1247.0,Sales,20.0,2.0,Marketing,1.0,4.0,Male,45.0,3.0,2.0,Sales Executive,4.0,Divorced,6931.0,10732.0,2.0,Y,No,14.0,3.0,4.0,80.0,1.0,10.0,2.0,3.0,3.0,2.0,0.0,2.0,No,83172.0
1203,888,24.0,Non-Travel,1269.0,Research & Development,4.0,1.0,Life Sciences,1.0,1.0,Male,46.0,2.0,1.0,Laboratory Technician,4.0,Married,3162.0,10778.0,0.0,Y,No,17.0,3.0,4.0,80.0,0.0,6.0,2.0,2.0,5.0,2.0,3.0,4.0,No,37944.0
1204,1555,32.0,Travel_Rarely,824.0,Research & Development,5.0,2.0,Life Sciences,1.0,4.0,Female,67.0,2.0,2.0,Research Scientist,2.0,Married,5878.0,15624.0,3.0,Y,No,12.0,3.0,1.0,80.0,1.0,12.0,2.0,3.0,7.0,1.0,2.0,5.0,No,70536.0
1205,600,35.0,Travel_Rarely,619.0,Sales,1.0,3.0,Marketing,1.0,2.0,Male,85.0,3.0,2.0,Sales Executive,3.0,Married,4717.0,18659.0,9.0,Y,No,11.0,3.0,3.0,80.0,0.0,15.0,2.0,3.0,11.0,9.0,6.0,9.0,No,56604.0
1206,1203,22.0,Travel_Frequently,1256.0,Research & Development,3.0,4.0,Life Sciences,1.0,3.0,Male,48.0,2.0,1.0,Research Scientist,4.0,Married,2853.0,4223.0,0.0,Y,Yes,11.0,3.0,2.0,80.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,Yes,34236.0
1207,292,30.0,Non-Travel,829.0,Research & Development,1.0,1.0,Life Sciences,1.0,3.0,Male,88.0,2.0,3.0,Manufacturing Director,3.0,Single,8474.0,20925.0,1.0,Y,No,22.0,4.0,3.0,80.0,0.0,12.0,2.0,3.0,11.0,8.0,5.0,8.0,No,101688.0
1208,1172,35.0,Travel_Rarely,982.0,Research & Development,1.0,4.0,Medical,1.0,4.0,Male,58.0,2.0,1.0,Laboratory Technician,3.0,Married,2258.0,16340.0,6.0,Y,No,12.0,3.0,2.0,80.0,1.0,10.0,2.0,3.0,8.0,0.0,1.0,7.0,No,27096.0
1209,647,24.0,Travel_Frequently,1287.0,Research & Development,7.0,3.0,Life Sciences,1.0,1.0,Female,55.0,3.0,1.0,Laboratory Technician,3.0,Married,2886.0,14168.0,1.0,Y,Yes,16.0,3.0,4.0,80.0,1.0,6.0,4.0,3.0,6.0,3.0,1.0,2.0,Yes,34632.0
1210,1306,45.0,Travel_Frequently,364.0,Research & Development,25.0,3.0,Medical,1.0,2.0,Female,83.0,3.0,5.0,Manager,2.0,Single,18061.0,13035.0,3.0,Y,No,22.0,4.0,3.0,80.0,0.0,22.0,4.0,3.0,0.0,0.0,0.0,0.0,No,216732.0
1211,661,43.0,Travel_Rarely,782.0,Research & Development,6.0,4.0,Other,1.0,2.0,Male,50.0,2.0,4.0,Research Director,4.0,Divorced,16627.0,2671.0,4.0,Y,Yes,14.0,3.0,3.0,80.0,1.0,21.0,3.0,2.0,1.0,0.0,0.0,0.0,No,199524.0
1212,1950,34.0,Travel_Rarely,937.0,Sales,1.0,3.0,Marketing,1.0,1.0,Male,32.0,3.0,3.0,Sales Executive,4.0,Single,9888.0,6770.0,1.0,Y,No,21.0,4.0,1.0,80.0,0.0,14.0,3.0,2.0,14.0,8.0,2.0,1.0,No,118656.0
1213,1102,28.0,Travel_Rarely,895.0,Research & Development,15.0,2.0,Life Sciences,1.0,1.0,Male,50.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2207.0,22482.0,1.0,Y,No,16.0,3.0,4.0,80.0,1.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,No,26484.0
1214,2040,35.0,Travel_Rarely,1146.0,Human Resources,26.0,4.0,Life Sciences,1.0,3.0,Female,31.0,3.0,3.0,Human Resources,4.0,Single,8837.0,16642.0,1.0,Y,Yes,16.0,3.0,3.0,80.0,0.0,9.0,2.0,3.0,9.0,0.0,1.0,7.0,No,106044.0
1215,231,32.0,Travel_Rarely,120.0,Research & Development,6.0,5.0,Life Sciences,1.0,3.0,Male,43.0,3.0,1.0,Research Scientist,3.0,Single,3038.0,12430.0,3.0,Y,No,20.0,4.0,1.0,80.0,0.0,8.0,2.0,3.0,5.0,4.0,1.0,4.0,No,36456.0
1216,1792,44.0,Travel_Frequently,429.0,Research & Development,1.0,2.0,Medical,1.0,3.0,Male,99.0,3.0,1.0,Research Scientist,2.0,Divorced,2342.0,11092.0,1.0,Y,Yes,12.0,3.0,3.0,80.0,3.0,6.0,2.0,2.0,5.0,3.0,2.0,3.0,Yes,28104.0
1217,611,29.0,Travel_Rarely,232.0,Research & Development,19.0,3.0,Technical Degree,1.0,4.0,Male,34.0,3.0,2.0,Manufacturing Director,4.0,Divorced,4262.0,22645.0,4.0,Y,No,12.0,3.0,2.0,80.0,2.0,8.0,2.0,4.0,3.0,2.0,1.0,2.0,No,51144.0
1218,22,22.0,Non-Travel,1123.0,Research & Development,16.0,2.0,Medical,1.0,4.0,Male,96.0,4.0,1.0,Laboratory Technician,4.0,Divorced,2935.0,7324.0,1.0,Y,Yes,13.0,3.0,2.0,80.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,No,35220.0
1219,1128,40.0,Travel_Rarely,1308.0,Research & Development,14.0,3.0,Medical,1.0,3.0,Male,44.0,2.0,5.0,Research Director,3.0,Single,19626.0,17544.0,1.0,Y,No,14.0,3.0,1.0,80.0,0.0,21.0,2.0,4.0,20.0,7.0,4.0,9.0,No,235512.0
1220,577,35.0,Travel_Rarely,144.0,Research & Development,22.0,3.0,Life Sciences,1.0,4.0,Male,46.0,1.0,1.0,Laboratory Technician,3.0,Single,4230.0,19225.0,0.0,Y,No,15.0,3.0,3.0,80.0,0.0,6.0,2.0,3.0,5.0,4.0,4.0,3.0,No,50760.0
1221,97,36.0,Travel_Rarely,132.0,Research & Development,6.0,3.0,Life Sciences,1.0,2.0,Female,55.0,4.0,1.0,Laboratory Technician,4.0,Married,3038.0,22002.0,3.0,Y,No,12.0,3.0,2.0,80.0,0.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,No,36456.0
1222,830,32.0,Travel_Rarely,859.0,Research & Development,4.0,3.0,Life Sciences,1.0,3.0,Female,98.0,2.0,2.0,Manufacturing Director,3.0,Married,6162.0,19124.0,1.0,Y,No,12.0,3.0,3.0,80.0,1.0,14.0,3.0,3.0,14.0,13.0,6.0,8.0,No,73944.0
1223,1297,51.0,Travel_Frequently,968.0,Research & Development,6.0,2.0,Medical,1.0,2.0,Female,40.0,2.0,1.0,Laboratory Technician,3.0,Single,2838.0,4257.0,0.0,Y,No,14.0,3.0,2.0,80.0,0.0,8.0,6.0,2.0,7.0,0.0,7.0,7.0,No,34056.0
1224,1121,28.0,Travel_Rarely,950.0,Research & Development,3.0,3.0,Medical,1.0,4.0,Female,93.0,3.0,3.0,Manufacturing Director,2.0,Divorced,7655.0,8039.0,0.0,Y,No,17.0,3.0,2.0,80.0,3.0,10.0,3.0,2.0,9.0,7.0,1.0,7.0,No,91860.0
1225,1140,34.0,Travel_Frequently,1003.0,Research & Development,2.0,2.0,Life Sciences,1.0,4.0,Male,95.0,3.0,2.0,Manufacturing Director,3.0,Single,4033.0,15834.0,2.0,Y,No,11.0,3.0,4.0,80.0,0.0,5.0,3.0,2.0,3.0,2.0,0.0,2.0,No,48396.0
1226,466,41.0,Travel_Rarely,483.0,Research & Development,6.0,3.0,Medical,1.0,4.0,Male,95.0,2.0,2.0,Manufacturing Director,2.0,Single,6032.0,10110.0,6.0,Y,Yes,15.0,3.0,4.0,80.0,0.0,8.0,3.0,3.0,5.0,4.0,1.0,2.0,No,72384.0
1227,1334,42.0,Non-Travel,495.0,Research & Development,2.0,1.0,Life Sciences,1.0,3.0,Male,37.0,3.0,4.0,Manager,3.0,Married,17861.0,26582.0,0.0,Y,Yes,13.0,3.0,4.0,80.0,0.0,21.0,3.0,2.0,20.0,8.0,2.0,10.0,No,214332.0
1228,1,41.0,Travel_Rarely,1102.0,Sales,1.0,2.0,Life Sciences,1.0,2.0,Female,94.0,3.0,2.0,Sales Executive,4.0,Single,5993.0,19479.0,8.0,Y,Yes,11.0,3.0,1.0,80.0,0.0,8.0,0.0,1.0,6.0,4.0,0.0,5.0,Yes,71916.0
1229,1044,33.0,Non-Travel,1038.0,Sales,8.0,1.0,Life Sciences,1.0,2.0,Female,88.0,2.0,1.0,Sales Representative,4.0,Single,2342.0,21437.0,0.0,Y,No,19.0,3.0,4.0,80.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,No,28104.0
1230,1520,54.0,Travel_Frequently,1050.0,Research & Development,11.0,4.0,Medical,1.0,2.0,Female,87.0,3.0,4.0,Manager,4.0,Divorced,16032.0,24456.0,3.0,Y,No,20.0,4.0,1.0,80.0,1.0,26.0,2.0,3.0,14.0,9.0,1.0,12.0,No,192384.0
1231,1322,39.0,Travel_Rarely,524.0,Research & Development,18.0,2.0,Life Sciences,1.0,1.0,Male,32.0,3.0,2.0,Manufacturing Director,3.0,Single,4534.0,13352.0,0.0,Y,No,11.0,3.0,1.0,80.0,0.0,9.0,6.0,3.0,8.0,7.0,1.0,7.0,No,54408.0
1232,18,34.0,Travel_Rarely,1346.0,Research & Development,19.0,2.0,Medical,1.0,2.0,Male,93.0,3.0,1.0,Laboratory Technician,4.0,Divorced,2661.0,8758.0,0.0,Y,No,11.0,3.0,3.0,80.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,No,31932.0
1233,1030,50.0,Travel_Rarely,804.0,Research & Development,9.0,3.0,Life Sciences,1.0,1.0,Male,64.0,3.0,1.0,Laboratory Technician,4.0,Married,2380.0,20165.0,4.0,Y,No,18.0,3.0,2.0,80.0,0.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,No,28560.0
1234,769,53.0,Travel_Rarely,346.0,Research & Development,6.0,3.0,Life Sciences,1.0,4.0,Male,86.0,3.0,2.0,Laboratory Technician,4.0,Single,2450.0,10919.0,2.0,Y,No,17.0,3.0,4.0,80.0,0.0,19.0,4.0,3.0,2.0,2.0,2.0,2.0,No,29400.0
1235,867,52.0,Travel_Frequently,890.0,Research & Development,25.0,4.0,Medical,1.0,3.0,Female,81.0,2.0,4.0,Manufacturing Director,4.0,Married,13826.0,19028.0,3.0,Y,No,22.0,4.0,3.0,80.0,0.0,31.0,3.0,3.0,9.0,8.0,0.0,0.0,No,165912.0
1236,1934,47.0,Non-Travel,1169.0,Research & Development,14.0,4.0,Technical Degree,1.0,3.0,Male,64.0,3.0,2.0,Research Scientist,2.0,Married,5467.0,2125.0,8.0,Y,No,18.0,3.0,3.0,80.0,1.0,16.0,4.0,4.0,8.0,7.0,1.0,7.0,No,65604.0
1237,1394,37.0,Travel_Rarely,1439.0,Research & Development,4.0,1.0,Life Sciences,1.0,3.0,Male,54.0,3.0,1.0,Research Scientist,3.0,Married,2996.0,5182.0,7.0,Y,Yes,15.0,3.0,4.0,80.0,0.0,8.0,2.0,3.0,6.0,4.0,1.0,3.0,No,35952.0
1238,94,29.0,Travel_Rarely,1328.0,Research & Development,2.0,3.0,Life Sciences,1.0,3.0,Male,76.0,3.0,1.0,Research Scientist,2.0,Married,2703.0,4956.0,0.0,Y,No,23.0,4.0,4.0,80.0,1.0,6.0,3.0,3.0,5.0,4.0,0.0,4.0,No,32436.0
1239,1507,28.0,Travel_Frequently,467.0,Sales,7.0,3.0,Life Sciences,1.0,3.0,Male,55.0,3.0,2.0,Sales Executive,1.0,Single,4898.0,11827.0,0.0,Y,No,14.0,3.0,4.0,80.0,0.0,5.0,5.0,3.0,4.0,2.0,1.0,3.0,No,58776.0
1240,1534,40.0,Travel_Rarely,676.0,Research & Development,9.0,4.0,Life Sciences,1.0,4.0,Male,86.0,3.0,1.0,Laboratory Technician,1.0,Single,2018.0,21831.0,3.0,Y,No,14.0,3.0,2.0,80.0,0.0,15.0,3.0,1.0,5.0,4.0,1.0,0.0,Yes,24216.0
1241,903,47.0,Travel_Rarely,249.0,Sales,2.0,2.0,Marketing,1.0,3.0,Female,35.0,3.0,2.0,Sales Executive,4.0,Married,4537.0,17783.0,0.0,Y,Yes,22.0,4.0,1.0,80.0,1.0,8.0,2.0,3.0,7.0,6.0,7.0,7.0,No,54444.0
1242,1844,29.0,Travel_Rarely,350.0,Human Resources,13.0,3.0,Human Resources,1.0,1.0,Male,56.0,2.0,1.0,Human Resources,1.0,Divorced,2335.0,3157.0,4.0,Y,Yes,15.0,3.0,4.0,80.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0,Yes,28020.0
1243,298,41.0,Travel_Rarely,896.0,Sales,6.0,3.0,Life Sciences,1.0,4.0,Female,75.0,3.0,3.0,Manager,4.0,Single,13591.0,14674.0,3.0,Y,Yes,18.0,3.0,3.0,80.0,0.0,16.0,3.0,3.0,1.0,0.0,0.0,0.0,No,163092.0
1244,330,32.0,Travel_Rarely,1401.0,Sales,4.0,2.0,Life Sciences,1.0,3.0,Female,56.0,3.0,1.0,Sales Representative,2.0,Married,3931.0,20990.0,2.0,Y,No,11.0,3.0,1.0,80.0,1.0,6.0,5.0,3.0,4.0,3.0,1.0,2.0,No,47172.0
1245,464,35.0,Travel_Rarely,1296.0,Research & Development,5.0,4.0,Technical Degree,1.0,3.0,Male,62.0,3.0,3.0,Manufacturing Director,2.0,Single,8095.0,18264.0,0.0,Y,No,13.0,3.0,4.0,80.0,0.0,17.0,5.0,3.0,16.0,6.0,0.0,13.0,No,97140.0
1246,1011,31.0,Travel_Frequently,853.0,Research & Development,1.0,1.0,Life Sciences,1.0,3.0,Female,96.0,3.0,2.0,Manufacturing Director,1.0,Married,4148.0,11275.0,1.0,Y,No,12.0,3.0,3.0,80.0,1.0,4.0,1.0,3.0,4.0,3.0,0.0,3.0,No,49776.0
1247,19,28.0,Travel_Rarely,103.0,Research & Development,24.0,3.0,Life Sciences,1.0,3.0,Male,50.0,2.0,1.0,Laboratory Technician,3.0,Single,2028.0,12947.0,5.0,Y,Yes,14.0,3.0,2.0,80.0,0.0,6.0,4.0,3.0,4.0,2.0,0.0,3.0,Yes,24336.0
1248,954,40.0,Travel_Rarely,658.0,Sales,10.0,4.0,Marketing,1.0,1.0,Male,67.0,2.0,3.0,Sales Executive,2.0,Divorced,9705.0,20652.0,2.0,Y,No,12.0,3.0,2.0,80.0,1.0,11.0,2.0,2.0,1.0,0.0,0.0,0.0,No,116460.0
1249,1296,28.0,Travel_Frequently,193.0,Research & Development,2.0,3.0,Life Sciences,1.0,4.0,Male,52.0,2.0,1.0,Laboratory Technician,4.0,Married,3867.0,14222.0,1.0,Y,Yes,12.0,3.0,2.0,80.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,No,46404.0
1250,2026,56.0,Non-Travel,667.0,Research & Development,1.0,4.0,Life Sciences,1.0,3.0,Male,57.0,3.0,2.0,Healthcare Representative,3.0,Divorced,6306.0,26236.0,1.0,Y,No,21.0,4.0,1.0,80.0,1.0,13.0,2.0,2.0,13.0,12.0,1.0,9.0,No,75672.0
